product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
606,massa id,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",723.29,26.88,beauty,Jayo,786,Pink,small,7.3,2021-04-19,1.9,566,eros vestibulum ac,2.9,826,free,12.75
607,sapien varius ut blandit,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,116.4,7.79,beauty,Dynabox,952,Indigo,extra large,8.1,2016-09-26,1.8,813,ac consequat,3.0,345,standard,35.8
608,in purus eu,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",234.38,9.21,toys,Voonder,725,Purple,small,1.9,2010-07-07,2.4,480,tortor quis turpis sed ante,2.3,534,free,36.87
609,lectus suspendisse potenti in,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,326.06,17.76,clothing,Realmix,921,Mauv,extra large,2.4,2011-09-09,4.9,973,dui proin leo odio,2.7,253,express,10.72
610,semper interdum mauris,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,675.64,21.93,clothing,Talane,360,Turquoise,medium,2.4,2021-09-28,2.2,32,lorem id,1.1,846,standard,44.34
611,varius integer,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,979.7,4.8,toys,Skalith,971,Mauv,extra large,0.8,2015-11-29,3.4,370,sit amet nulla quisque,1.7,95,standard,23.28
612,integer tincidunt,Proin risus.,302.4,48.3,clothing,Gigaclub,185,Blue,medium,4.6,2019-07-11,3.6,902,pulvinar sed,2.6,931,express,20.34
613,libero non,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",564.23,32.01,electronics,Rhybox,846,Blue,extra large,7.8,2013-09-05,1.9,750,ut rhoncus aliquet pulvinar sed nisl,3.8,192,express,39.06
614,cursus id turpis,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",608.28,49.71,electronics,Divavu,116,Turquoise,large,1.1,2014-09-25,1.0,73,in purus,4.3,957,standard,32.27
615,velit eu est congue,Aenean fermentum.,162.1,9.12,beauty,Voonyx,376,Aquamarine,medium,6.0,2020-04-06,2.9,573,mauris vulputate,2.4,72,standard,26.09
616,erat nulla tempus vivamus,Integer a nibh.,932.71,25.2,home decor,Yakitri,251,Violet,extra large,1.6,2010-08-10,2.8,62,penatibus et magnis,1.9,412,free,11.07
617,duis consequat dui,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,296.7,10.26,clothing,Gigazoom,585,Teal,large,5.0,2011-05-09,2.9,123,eget tincidunt eget tempus vel pede,2.9,781,express,22.83
618,luctus tincidunt nulla,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",785.33,35.76,toys,DabZ,228,Khaki,large,4.8,2014-12-06,4.6,228,magna,3.8,33,free,12.06
619,nullam molestie nibh,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",205.67,45.56,beauty,Quimm,440,Pink,large,5.2,2012-12-21,1.7,809,quis odio consequat varius integer,3.6,315,free,40.26
620,vestibulum velit,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",908.07,22.21,electronics,Tagtune,430,Red,extra large,4.1,2013-12-18,4.6,792,nisl duis bibendum felis,3.8,9,standard,1.74
621,justo maecenas rhoncus aliquam,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,334.55,8.99,beauty,Photobug,264,Orange,small,5.9,2013-01-22,3.8,656,nunc vestibulum ante ipsum,1.1,506,standard,3.01
622,lectus pellentesque,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,988.86,35.38,beauty,Devcast,22,Orange,extra large,2.1,2021-12-14,2.6,738,nunc viverra dapibus,5.0,683,standard,2.9
623,in est risus auctor,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,182.41,12.43,home decor,Shufflester,536,Goldenrod,medium,0.4,2012-08-06,2.0,353,at,3.5,706,standard,48.41
624,gravida sem praesent id,Proin eu mi. Nulla ac enim.,224.96,49.33,clothing,Ailane,79,Indigo,large,3.9,2016-03-19,4.1,638,est et,1.1,750,standard,49.14
625,ante ipsum primis,"Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",937.23,33.3,beauty,Ainyx,146,Maroon,large,1.2,2020-05-29,2.6,578,sem sed sagittis nam,1.7,500,standard,44.41
626,curae nulla,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",700.25,38.82,electronics,Meevee,668,Teal,medium,0.3,2016-11-11,1.1,707,dapibus,4.4,523,express,0.24
627,eros vestibulum,Fusce posuere felis sed lacus.,107.13,17.91,clothing,Miboo,982,Violet,medium,5.5,2011-04-24,2.5,290,morbi,2.1,941,standard,42.13
628,diam vitae,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",554.65,49.24,clothing,Quamba,233,Yellow,large,2.0,2020-06-20,1.2,275,odio,4.4,460,free,1.52
629,nisl venenatis lacinia aenean,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",217.74,13.13,toys,Yakitri,303,Goldenrod,medium,2.3,2012-01-23,2.5,621,viverra eget congue eget semper rutrum,3.2,418,express,33.24
630,cubilia curae duis faucibus,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,829.67,33.03,home decor,Rooxo,483,Goldenrod,small,7.8,2011-04-25,4.5,996,et magnis,2.5,515,free,25.5
631,libero rutrum ac lobortis,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,730.94,5.28,electronics,Bluejam,105,Blue,medium,8.4,2020-12-12,4.4,842,lectus,2.9,15,express,45.59
632,mauris lacinia sapien quis,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",458.35,23.72,clothing,Oyoba,822,Orange,small,2.2,2017-12-04,2.7,302,massa donec,2.0,376,free,25.28
633,vitae mattis,Ut tellus.,817.95,48.74,clothing,Omba,171,Aquamarine,large,3.9,2019-04-27,3.6,779,ridiculus mus,4.0,699,express,6.72
634,mollis molestie,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",129.64,44.41,toys,Blogtag,400,Green,extra large,7.2,2022-09-18,2.0,643,curae mauris,1.5,511,express,4.36
635,nibh in,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",539.83,7.3,clothing,Oozz,514,Orange,small,5.1,2020-09-03,2.2,956,id,2.9,368,express,29.13
636,in lacus,In sagittis dui vel nisl. Duis ac nibh.,661.04,40.34,electronics,Voolia,974,Puce,small,0.4,2019-09-21,3.8,862,condimentum curabitur in,3.5,730,standard,29.29
637,amet consectetuer,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.,697.72,49.05,toys,Babblestorm,452,Blue,extra large,4.7,2014-09-05,1.0,653,ac diam,4.2,206,standard,6.83
638,nullam sit amet turpis,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",146.1,15.78,toys,Gigazoom,61,Green,medium,6.1,2016-10-22,4.6,643,dolor sit amet,1.4,898,standard,15.99
639,sapien placerat ante,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",696.04,2.58,electronics,Flashspan,35,Pink,large,6.2,2016-04-29,2.7,695,turpis eget elit,1.7,164,express,34.53
640,congue diam id,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",754.36,40.84,beauty,Skyble,281,Green,extra large,6.3,2020-03-31,3.6,890,nibh in quis justo maecenas,2.3,561,free,26.92
641,sed justo pellentesque viverra,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",695.44,9.88,home decor,Quire,451,Mauv,extra large,7.8,2021-09-26,1.7,226,sit amet,4.9,109,standard,5.22
642,pede morbi porttitor lorem,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,607.66,31.45,home decor,Roomm,237,Turquoise,small,4.8,2017-05-24,3.0,79,sapien placerat ante nulla,2.2,30,standard,0.24
643,cursus urna,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,553.49,5.46,beauty,Feedfish,266,Fuscia,large,6.2,2019-03-15,2.5,965,morbi porttitor,1.0,694,express,40.46
644,odio cras,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",83.58,44.62,home decor,Rhyzio,267,Purple,medium,6.2,2014-01-01,4.1,751,justo eu massa donec dapibus duis,3.2,440,express,35.75
645,in sagittis dui,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",130.96,4.83,beauty,Oba,651,Maroon,small,3.2,2016-07-25,4.2,676,molestie hendrerit at vulputate vitae,1.3,924,standard,17.13
646,rutrum neque,Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.,835.64,10.36,electronics,Wikibox,37,Orange,small,1.7,2022-08-02,3.3,256,in ante vestibulum ante ipsum primis,3.9,708,free,44.78
647,amet justo,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",158.2,19.12,beauty,Dabshots,13,Violet,large,6.2,2010-12-24,5.0,366,ipsum primis in faucibus orci,3.0,35,express,12.23
648,non quam nec dui,Nam dui.,359.23,44.33,electronics,Janyx,87,Green,medium,2.4,2022-11-26,2.1,17,dictumst morbi vestibulum velit id pretium,1.8,799,standard,17.16
649,nunc purus phasellus in,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",623.81,32.05,electronics,Thoughtstorm,555,Teal,extra large,3.9,2019-02-24,3.9,425,erat quisque erat eros,3.2,667,standard,36.27
650,vehicula consequat morbi,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",274.04,43.43,clothing,Twinte,512,Puce,medium,6.6,2016-07-30,3.4,986,augue vestibulum rutrum rutrum neque aenean,1.5,630,free,4.51
651,in tempor turpis nec,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",304.25,16.51,beauty,BlogXS,353,Blue,large,0.9,2019-08-02,2.6,770,vel est donec odio,1.1,939,express,21.77
652,libero convallis eget,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,740.09,7.06,home decor,Jazzy,360,Yellow,medium,1.4,2014-03-17,2.7,187,metus,2.6,287,free,37.05
653,posuere felis sed,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,132.36,36.79,home decor,Yoveo,46,Goldenrod,medium,2.8,2020-07-14,1.8,759,laoreet ut rhoncus aliquet pulvinar,1.3,422,standard,1.09
654,et commodo,Donec dapibus. Duis at velit eu est congue elementum.,784.5,13.08,electronics,Meeveo,962,Aquamarine,extra large,3.3,2018-05-13,1.7,547,nulla ac enim in tempor,1.6,930,express,0.45
655,aenean lectus pellentesque,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",833.76,21.73,beauty,Abatz,129,Turquoise,extra large,8.3,2016-03-22,4.6,649,bibendum morbi non quam,4.4,535,express,40.33
656,ut suscipit a,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",793.37,36.86,clothing,Kwimbee,191,Violet,medium,1.9,2019-10-24,3.8,101,vulputate elementum nullam varius nulla,4.3,191,standard,44.04
657,rutrum nulla nunc purus,Quisque ut erat.,675.05,17.32,home decor,Linklinks,766,Turquoise,extra large,7.2,2012-07-01,1.9,819,duis faucibus accumsan odio,4.2,80,standard,31.77
658,congue vivamus metus arcu,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,191.99,1.79,beauty,Skimia,585,Violet,extra large,9.6,2020-08-05,3.4,362,odio elementum eu interdum eu tincidunt,2.6,250,standard,43.41
659,vestibulum proin,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",254.73,44.06,clothing,Jabbersphere,610,Puce,extra large,0.2,2016-03-06,4.4,787,pulvinar sed nisl nunc rhoncus dui,3.6,7,express,13.48
660,rhoncus aliquam lacus morbi,Integer a nibh. In quis justo.,547.67,28.32,clothing,Innotype,232,Pink,extra large,3.6,2021-09-15,2.0,527,nam congue risus,1.1,82,standard,17.65
661,vel enim,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.,218.24,39.52,toys,Minyx,557,Mauv,extra large,1.2,2021-11-01,1.0,369,aliquet at feugiat non pretium quis,1.2,785,standard,8.64
662,nisl aenean lectus pellentesque,Proin eu mi.,898.53,11.72,electronics,Edgepulse,615,Orange,large,2.4,2022-11-14,3.8,525,ridiculus mus,1.4,170,free,40.9
663,volutpat dui maecenas,Aenean lectus.,238.89,36.64,electronics,Voolith,552,Aquamarine,medium,3.1,2011-11-22,1.6,57,sit,4.3,948,standard,29.26
664,ut massa volutpat,Nulla facilisi.,891.39,31.3,electronics,Meevee,724,Turquoise,large,9.6,2011-07-12,3.3,12,porta volutpat erat quisque erat eros,3.4,944,standard,10.13
665,consectetuer adipiscing elit,Fusce posuere felis sed lacus.,803.02,10.94,clothing,Agimba,17,Red,large,8.2,2022-04-10,4.0,333,porttitor pede justo eu massa donec,3.2,606,express,36.56
666,odio consequat,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",624.25,35.36,electronics,Photofeed,941,Violet,extra large,1.6,2010-05-04,2.2,820,sed sagittis nam,4.5,147,express,6.17
667,blandit ultrices enim,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.",159.28,19.98,toys,Realfire,906,Blue,large,9.8,2013-06-03,3.3,471,arcu,2.2,469,express,36.93
668,mi integer ac,Nunc rhoncus dui vel sem.,295.56,14.87,clothing,Yakidoo,98,Goldenrod,small,1.8,2019-11-09,1.4,354,sed lacus,4.0,466,express,19.12
669,luctus et,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",597.29,2.93,beauty,Flashpoint,653,Blue,extra large,0.5,2021-04-01,3.2,963,diam,3.9,857,standard,11.57
670,pulvinar sed,"Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",333.9,40.6,home decor,Skivee,705,Khaki,large,3.3,2013-05-13,2.7,177,consequat in consequat ut,4.6,944,standard,22.42
671,adipiscing elit proin,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",902.68,35.84,beauty,Ntags,923,Red,medium,6.3,2020-03-02,4.9,306,aliquet,4.5,471,free,39.8
672,a pede posuere,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,611.72,6.0,home decor,Babbleset,634,Goldenrod,small,2.8,2014-05-31,2.9,829,ac consequat metus sapien ut,3.0,59,standard,25.17
673,luctus tincidunt nulla,Aenean lectus. Pellentesque eget nunc.,918.1,48.43,home decor,Bluezoom,88,Aquamarine,medium,4.1,2022-05-31,2.9,636,et eros vestibulum ac,1.2,416,express,39.01
674,est quam pharetra magna,Pellentesque viverra pede ac diam.,632.97,18.03,clothing,Trilia,129,Violet,large,6.4,2016-08-23,1.6,16,ligula sit amet eleifend pede libero,1.6,839,express,36.15
675,urna ut tellus nulla,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",998.37,24.51,clothing,Cogidoo,498,Teal,medium,5.0,2018-10-11,3.9,354,suspendisse accumsan tortor,1.2,120,standard,8.0
676,nec condimentum neque sapien,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",627.59,43.21,toys,Topiclounge,532,Mauv,small,0.2,2013-07-01,4.6,433,etiam faucibus,3.5,978,express,12.28
677,quam sapien varius ut,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,22.28,33.99,clothing,Feedfire,783,Green,extra large,5.7,2016-01-20,3.0,617,nascetur ridiculus,1.6,169,express,4.79
678,lobortis est,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",801.53,2.96,clothing,Centizu,709,Aquamarine,medium,1.7,2010-02-11,4.0,342,velit donec,3.5,137,free,10.4
679,odio consequat,Nulla ac enim.,692.09,42.27,electronics,Trudeo,26,Crimson,medium,4.5,2021-05-07,1.2,875,vel est donec odio justo sollicitudin,4.5,548,standard,39.46
680,augue luctus tincidunt,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",742.43,22.71,toys,Pixope,269,Khaki,small,6.2,2017-10-05,4.4,198,nam nulla integer,1.6,625,express,20.71
681,a ipsum integer,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",761.83,39.6,electronics,Topicshots,526,Turquoise,large,9.4,2021-07-23,1.2,754,id massa id,1.4,120,express,17.63
